Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
182.3705,test,6,6,1.361734,1.858063,-1.171429

182.3816,test,6,6,1.361838,1.858118,-1.171669

182.3926,test,6,6,1.361849,1.858118,-1.171637

182.4037,test,6,6,1.361863,1.858129,-1.171602

182.4148,test,6,6,1.361855,1.858092,-1.171763

182.4259,test,6,6,1.361881,1.858102,-1.171734

182.437,test,6,6,1.361896,1.858092,-1.171686

182.4482,test,6,6,1.361848,1.858148,-1.171595

182.4594,test,6,6,1.36184,1.858126,-1.17155

182.4703,test,6,6,1.361826,1.858121,-1.171508

182.4814,test,6,6,1.36184,1.858148,-1.171639

182.4926,test,6,6,1.361814,1.858123,-1.171605

182.5036,test,6,6,1.361784,1.858124,-1.171572

182.5148,test,6,6,1.361736,1.858132,-1.171583

182.5258,test,6,6,1.361705,1.858137,-1.171538

182.537,test,6,6,1.361679,1.85813,-1.171478

182.5481,test,6,6,1.36161,1.858084,-1.171432

182.5592,test,6,6,1.361581,1.858058,-1.171393

182.5704,test,6,6,1.361539,1.85805,-1.171342

182.5815,test,6,6,1.361467,1.858038,-1.171308

182.5929,test,6,6,1.361407,1.858025,-1.171274

182.6037,test,6,6,1.361351,1.858024,-1.17122

182.6147,test,6,6,1.361328,1.857994,-1.171288

182.6258,test,6,6,1.361236,1.857989,-1.171228

182.6369,test,6,6,1.361141,1.857984,-1.171175

182.648,test,6,6,1.361189,1.857993,-1.171436

182.6592,test,6,6,1.361129,1.857996,-1.171378

182.6702,test,6,6,1.361072,1.858027,-1.171328

182.6814,test,6,6,1.360958,1.858076,-1.171438

182.6925,test,6,6,1.36089,1.85808,-1.171379

182.7036,test,6,6,1.36081,1.858095,-1.171319

182.7147,test,6,6,1.360795,1.858163,-1.171519

182.7258,test,6,6,1.360724,1.858176,-1.171493

182.7369,test,6,6,1.360642,1.858186,-1.171435

182.748,test,6,6,1.360717,1.858209,-1.171613

182.7591,test,6,6,1.360639,1.858217,-1.171575

182.7702,test,6,6,1.360564,1.858234,-1.171553

182.7815,test,6,6,1.360473,1.858332,-1.171562

182.7924,test,6,6,1.360418,1.858313,-1.171521

182.8035,test,6,6,1.360338,1.858349,-1.171502

182.8146,test,6,6,1.360228,1.858234,-1.171547

182.8257,test,6,6,1.360146,1.858231,-1.171532

182.8369,test,6,6,1.360078,1.858215,-1.171513

182.8481,test,6,6,1.360093,1.858255,-1.171509

182.8591,test,6,6,1.360034,1.858249,-1.171496

182.8702,test,6,6,1.359967,1.858235,-1.171488

182.8813,test,6,6,1.359883,1.858117,-1.171362

182.8924,test,6,6,1.359802,1.858106,-1.171328

182.904,test,6,6,1.359725,1.858098,-1.171311

182.9147,test,6,6,1.359656,1.858176,-1.171339

182.9256,test,6,6,1.359577,1.858183,-1.171294

182.9368,test,6,6,1.359526,1.858188,-1.171259

182.9478,test,6,6,1.359582,1.858322,-1.17145

182.959,test,6,6,1.359521,1.858328,-1.171397

182.9701,test,6,6,1.35964,1.858783,-1.172043

182.9812,test,6,6,1.359651,1.858781,-1.172004

182.9923,test,6,6,1.359664,1.858826,-1.171924

183.0034,test,6,6,1.359623,1.858858,-1.171888

183.0145,test,6,6,1.359562,1.85889,-1.171795

183.0259,test,6,6,1.359459,1.858879,-1.171772

183.0368,test,6,6,1.35948,1.858989,-1.171894

183.0478,test,6,6,1.359539,1.858964,-1.171908

183.0591,test,6,6,1.359566,1.85896,-1.171821

183.0701,test,6,6,1.359585,1.858927,-1.171841

183.0813,test,6,6,1.359516,1.858889,-1.1718

183.0923,test,6,6,1.359492,1.85885,-1.171803

183.1033,test,6,6,1.359476,1.858815,-1.171785

183.1145,test,6,6,1.359482,1.858772,-1.171769

183.1256,test,6,6,1.359532,1.858747,-1.171706

183.1367,test,6,6,1.35961,1.858788,-1.171817

183.1478,test,6,6,1.359625,1.858803,-1.171762

183.1589,test,6,6,1.359648,1.858811,-1.17183

183.17,test,6,6,1.359714,1.858831,-1.171903

183.1813,test,6,6,1.359691,1.858847,-1.171862

183.1922,test,6,6,1.359734,1.858822,-1.171812

183.2034,test,6,6,1.359758,1.858817,-1.171868

183.2144,test,6,6,1.359741,1.85882,-1.171792

183.2255,test,6,6,1.359779,1.858811,-1.171753

183.2367,test,6,6,1.35987,1.858887,-1.171939

183.2478,test,6,6,1.359868,1.858898,-1.171907

183.259,test,6,6,1.359895,1.858869,-1.171875

183.27,test,6,6,1.359912,1.858887,-1.171853

183.2811,test,6,6,1.359901,1.858868,-1.171839

183.2921,test,6,6,1.359923,1.858882,-1.171823

183.3034,test,6,6,1.360014,1.858963,-1.17201

183.3144,test,6,6,1.360059,1.858933,-1.172042

183.3255,test,6,6,1.360006,1.858924,-1.172071

183.3369,test,6,6,1.359996,1.858912,-1.172016

183.3478,test,6,6,1.360011,1.858919,-1.172013

183.3588,test,6,6,1.359903,1.85891,-1.172054

183.3699,test,6,6,1.359843,1.858799,-1.171916

183.3816,test,6,6,1.359892,1.85871,-1.172003

183.3922,test,6,6,1.35985,1.858707,-1.172023

183.4033,test,6,6,1.359903,1.858789,-1.17215

183.4144,test,6,6,1.359964,1.858753,-1.172239

183.4255,test,6,6,1.360027,1.858781,-1.172197

183.4365,test,6,6,1.360115,1.858913,-1.172422

183.4477,test,6,6,1.360146,1.858968,-1.172427

183.4589,test,6,6,1.360206,1.859001,-1.172421

183.4699,test,6,6,1.360197,1.859001,-1.172418

183.481,test,6,6,1.360204,1.85895,-1.172499

183.492,test,6,6,1.360246,1.858959,-1.172529

183.5032,test,6,6,1.36027,1.859001,-1.172611

183.5144,test,6,6,1.360269,1.858978,-1.172629

183.5259,test,6,6,1.36028,1.858967,-1.172683

183.5367,test,6,6,1.360253,1.858945,-1.172654

183.5476,test,6,6,1.360269,1.858918,-1.172718

183.5587,test,6,6,1.36031,1.858894,-1.172725

183.5701,test,6,6,1.360285,1.858825,-1.172669

183.5811,test,6,6,1.360316,1.858757,-1.172763

183.592,test,6,6,1.360284,1.85873,-1.172807

183.6032,test,6,6,1.360277,1.858705,-1.172831

183.6142,test,6,6,1.360262,1.858678,-1.172846

183.6254,test,6,6,1.360179,1.858627,-1.17292

183.6365,test,6,6,1.360172,1.858634,-1.172966

183.648,test,6,6,1.360174,1.858641,-1.172959

183.6587,test,6,6,1.360144,1.858641,-1.172976

183.6699,test,6,6,1.360155,1.858701,-1.17308

183.6809,test,6,6,1.360199,1.858685,-1.173103

183.692,test,6,6,1.360257,1.858704,-1.173082

183.7032,test,6,6,1.360255,1.858701,-1.1731

183.7142,test,6,6,1.360158,1.858729,-1.173029

183.7253,test,6,6,1.360113,1.858742,-1.17306

183.7365,test,6,6,1.360091,1.858696,-1.172995

183.7476,test,6,6,1.360084,1.858726,-1.172993

183.7587,test,6,6,1.360063,1.858666,-1.173093

183.7698,test,6,6,1.36009,1.858726,-1.173221

183.7809,test,6,6,1.36005,1.858736,-1.173247

183.792,test,6,6,1.36004,1.858747,-1.173243

183.8031,test,6,6,1.359983,1.85869,-1.173168

183.8142,test,6,6,1.360006,1.858643,-1.173231

183.8253,test,6,6,1.360054,1.858666,-1.173205

183.8364,test,6,6,1.360053,1.85867,-1.173256

183.8476,test,6,6,1.360005,1.858673,-1.173206

183.8587,test,6,6,1.359987,1.858649,-1.173216

183.8697,test,6,6,1.360006,1.85868,-1.173271

183.8809,test,6,6,1.360003,1.858772,-1.173246

183.892,test,6,6,1.360054,1.858809,-1.173225

183.9031,test,6,6,1.360081,1.858818,-1.17326

183.9142,test,6,6,1.360079,1.858818,-1.173263

183.9252,test,6,6,1.360149,1.858648,-1.17353

183.9364,test,6,6,1.360191,1.858664,-1.173666

183.9475,test,6,6,1.360157,1.858746,-1.173584

183.9586,test,6,6,1.360188,1.85875,-1.173609

183.9697,test,6,6,1.360153,1.858645,-1.173519

183.9809,test,6,6,1.360112,1.858662,-1.173506

183.9919,test,6,6,1.360163,1.858668,-1.173563

184.0031,test,6,6,1.360218,1.858721,-1.173657

184.0141,test,6,6,1.360218,1.858749,-1.173669

184.0251,test,6,6,1.360204,1.858762,-1.173723

184.0363,test,6,6,1.360218,1.858749,-1.173725

184.0474,test,6,6,1.360185,1.858758,-1.173761

184.0586,test,6,6,1.360202,1.858783,-1.173783

184.0696,test,6,6,1.36021,1.858774,-1.173781

184.0807,test,6,6,1.360184,1.858786,-1.173798

184.0918,test,6,6,1.360018,1.858748,-1.17391

184.1029,test,6,6,1.360018,1.858673,-1.173908

184.1141,test,6,6,1.360015,1.858702,-1.173837

184.1251,test,6,6,1.360037,1.858709,-1.173872

184.1363,test,6,6,1.360062,1.858707,-1.173898

184.1473,test,6,6,1.360099,1.858713,-1.173913

184.1586,test,6,6,1.360183,1.858723,-1.173914

184.1695,test,6,6,1.360229,1.858707,-1.17394

184.1808,test,6,6,1.360231,1.858724,-1.173901

184.1917,test,6,6,1.360315,1.858708,-1.173923

184.2029,test,6,6,1.360419,1.858728,-1.174023

184.214,test,6,6,1.360489,1.858706,-1.174091

184.2251,test,6,6,1.360632,1.858699,-1.174106

184.2363,test,6,6,1.360706,1.858731,-1.174199

184.2473,test,6,6,1.360786,1.858749,-1.174256

184.2586,test,6,6,1.360878,1.858738,-1.174294

184.2695,test,6,6,1.360933,1.858656,-1.174257

184.2806,test,6,6,1.361053,1.858601,-1.174368

184.2917,test,6,6,1.361125,1.85857,-1.174432

184.3029,test,6,6,1.36125,1.858579,-1.174533

184.314,test,6,6,1.361392,1.858544,-1.174676

184.325,test,6,6,1.361496,1.85851,-1.174776

184.3363,test,6,6,1.361599,1.858569,-1.174928

184.3473,test,6,6,1.361683,1.858577,-1.174968

184.3584,test,6,6,1.36173,1.858544,-1.175081

184.3695,test,6,6,1.36184,1.858521,-1.175167

184.3806,test,6,6,1.362005,1.858457,-1.175324

184.3917,test,6,6,1.362191,1.858452,-1.175352

184.4029,test,6,6,1.362322,1.858422,-1.175413

184.4139,test,6,6,1.362473,1.858405,-1.175495

184.425,test,6,6,1.36259,1.858372,-1.175556

184.4362,test,6,6,1.362713,1.858387,-1.175626

184.4474,test,6,6,1.362828,1.858371,-1.175627

184.4583,test,6,6,1.363072,1.858389,-1.175631

184.4696,test,6,6,1.363231,1.858427,-1.175704

184.4805,test,6,6,1.36335,1.858439,-1.175725

184.4916,test,6,6,1.36348,1.858423,-1.175729

184.5028,test,6,6,1.363584,1.858367,-1.175659

184.5139,test,6,6,1.363665,1.858292,-1.175738

184.525,test,6,6,1.363802,1.85827,-1.175737

184.5362,test,6,6,1.363928,1.858241,-1.175746

184.5472,test,6,6,1.364061,1.858207,-1.175704

184.5583,test,6,6,1.375908,1.858488,-1.168448

184.5694,test,6,6,1.376658,1.858476,-1.168025

184.5808,test,6,6,1.37477,1.858012,-1.168416

184.5917,test,6,6,1.385961,1.85822,-1.15946

184.6029,test,6,6,1.387111,1.8582,-1.158645

184.6138,test,6,6,1.383993,1.857438,-1.159099

184.625,test,6,6,1.384827,1.857402,-1.158326

184.636,test,6,6,1.385659,1.857332,-1.157545

184.6471,test,6,6,1.382984,1.856754,-1.158072

184.6583,test,6,6,1.383551,1.856665,-1.157336

184.6694,test,6,6,1.38411,1.856564,-1.156611

184.6805,test,6,6,1.381623,1.856392,-1.156225

184.6916,test,6,6,1.382417,1.856057,-1.156717

184.703,test,6,6,1.382768,1.855968,-1.156076

184.7138,test,6,6,1.381352,1.855729,-1.157083

184.7248,test,6,6,1.381563,1.85562,-1.156495

184.736,test,6,6,1.381772,1.855516,-1.155893

184.7471,test,6,6,1.380851,1.855462,-1.156971

184.7582,test,6,6,1.380961,1.855367,-1.156451

184.7692,test,6,6,1.381048,1.85528,-1.155915

184.7805,test,6,6,1.380548,1.855354,-1.157248

184.7916,test,6,6,1.380572,1.855271,-1.156792

184.8027,test,6,6,1.380575,1.855184,-1.156326

184.8137,test,6,6,1.380441,1.855386,-1.157899

184.8249,test,6,6,1.380382,1.855292,-1.157541

184.8359,test,6,6,1.380319,1.855195,-1.157148

184.847,test,6,6,1.380447,1.855538,-1.158801

184.8582,test,6,6,1.380397,1.855502,-1.158486

184.8693,test,6,6,1.380349,1.855481,-1.158171

184.8803,test,6,6,1.380581,1.855911,-1.159705

184.8919,test,6,6,1.380504,1.855872,-1.159446

184.9027,test,6,6,1.380428,1.855854,-1.159198

184.9137,test,6,6,1.380834,1.856284,-1.160822

184.9249,test,6,6,1.380757,1.856266,-1.160641

184.936,test,6,6,1.38068,1.856244,-1.160463

184.947,test,6,6,1.381199,1.856602,-1.162095

184.9581,test,6,6,1.381146,1.856563,-1.161978

184.9693,test,6,6,1.381108,1.85652,-1.161877

184.9805,test,6,6,1.381637,1.856977,-1.163237

184.9914,test,6,6,1.381611,1.856952,-1.163173

185.0026,test,6,6,1.381587,1.856916,-1.163085

185.0139,test,6,6,1.382156,1.85729,-1.1645

185.0247,test,6,6,1.382151,1.85726,-1.164471

185.0359,test,6,6,1.382145,1.857229,-1.164444

185.047,test,6,6,1.382689,1.857604,-1.165681

185.0581,test,6,6,1.382712,1.857565,-1.165688

185.0693,test,6,6,1.382726,1.857534,-1.165709

185.0804,test,6,6,1.383192,1.857841,-1.166646

185.0914,test,6,6,1.383215,1.857798,-1.166692

185.1026,test,6,6,1.383255,1.857762,-1.166736

185.1136,test,6,6,1.383693,1.858002,-1.167484

185.1247,test,6,6,1.383736,1.857987,-1.16753

185.1359,test,6,6,1.383786,1.857961,-1.167604

185.1469,test,6,6,1.384342,1.858205,-1.168348

185.158,test,6,6,1.384389,1.858194,-1.168415

185.1692,test,6,6,1.384442,1.858177,-1.168494

185.1806,test,6,6,1.384932,1.858449,-1.169114

185.1914,test,6,6,1.384998,1.858472,-1.169216

185.2025,test,6,6,1.385054,1.858479,-1.169317

185.2136,test,6,6,1.385538,1.858635,-1.169617

185.2246,test,6,6,1.377266,1.860622,-1.181733

185.2359,test,6,6,1.377196,1.860714,-1.182137

185.2469,test,6,6,1.377687,1.860805,-1.182064

185.258,test,6,6,1.373883,1.861889,-1.18839

185.2691,test,6,6,1.371996,1.857833,-1.182218

185.2801,test,6,6,1.371734,1.858076,-1.182174

185.2913,test,6,6,1.370886,1.858082,-1.183098

185.3025,test,6,6,1.369991,1.856989,-1.18146

185.3135,test,6,6,1.370492,1.857173,-1.181471

185.325,test,6,6,1.370472,1.857251,-1.181698

185.3358,test,6,6,1.37084,1.857062,-1.181487

185.3468,test,6,6,1.370669,1.857258,-1.18136

185.3579,test,6,6,1.37089,1.857383,-1.18137

185.3691,test,6,6,1.371072,1.857254,-1.181135

185.3802,test,6,6,1.370851,1.857429,-1.180961

185.3912,test,6,6,1.371104,1.8575,-1.180892

185.4025,test,6,6,1.371106,1.857281,-1.180648

185.4134,test,6,6,1.370929,1.857338,-1.180502

185.4246,test,6,6,1.371175,1.857287,-1.180434

185.4358,test,6,6,1.371244,1.857205,-1.180195

185.4467,test,6,6,1.371243,1.857658,-1.179909

185.458,test,6,6,1.371635,1.85813,-1.179787

185.4691,test,6,6,1.371754,1.858501,-1.179571

185.48,test,6,6,1.371777,1.858923,-1.179427

185.4912,test,6,6,1.372095,1.859135,-1.179372

185.5023,test,6,6,1.372135,1.85918,-1.179144

185.5134,test,6,6,1.372266,1.859393,-1.179064

185.5245,test,6,6,1.372707,1.859558,-1.178994

185.5357,test,6,6,1.372942,1.859668,-1.1788

185.5467,test,6,6,1.37326,1.85975,-1.17867

185.5579,test,6,6,1.373644,1.859796,-1.178605

185.569,test,6,6,1.37387,1.859769,-1.178464

185.5802,test,6,6,1.37408,1.859662,-1.178313

185.5914,test,6,6,1.374305,1.859492,-1.1783

185.6023,test,6,6,1.374399,1.859289,-1.178071

185.6133,test,6,6,1.374441,1.859157,-1.177867

185.6245,test,6,6,1.374566,1.859002,-1.177834

185.6356,test,6,6,1.374486,1.858729,-1.177662

185.6467,test,6,6,1.374393,1.85851,-1.177509

185.6581,test,6,6,1.374381,1.858291,-1.177482

185.6689,test,6,6,1.374226,1.85816,-1.17745

185.68,test,6,6,1.374027,1.85811,-1.177323

185.6911,test,6,6,1.37382,1.858052,-1.177408

185.7024,test,6,6,1.373534,1.857994,-1.177444

185.7133,test,6,6,1.373189,1.8579,-1.177408

185.7244,test,6,6,1.372794,1.857794,-1.177561

185.7357,test,6,6,1.372475,1.857769,-1.177775

185.7466,test,6,6,1.371966,1.857731,-1.177778

185.7579,test,6,6,1.371421,1.857701,-1.177935

185.7689,test,6,6,1.370877,1.85764,-1.178028

185.78,test,6,6,1.370266,1.857522,-1.178046

185.7911,test,6,6,1.369597,1.857367,-1.17822

185.8021,test,6,6,1.368994,1.857223,-1.178346

185.8132,test,6,6,1.368267,1.857076,-1.178366

185.8244,test,6,6,1.367519,1.856936,-1.178494

185.8354,test,6,6,1.366867,1.856862,-1.178607

185.8466,test,6,6,1.366187,1.85674,-1.178798

185.8577,test,6,6,1.365461,1.856679,-1.178871

185.8688,test,6,6,1.364742,1.856666,-1.178907

185.8799,test,6,6,1.364106,1.856744,-1.179047

185.891,test,6,6,1.363433,1.85695,-1.179151

185.9022,test,6,6,1.362834,1.857229,-1.179209

185.9132,test,6,6,1.362284,1.857518,-1.179416

185.9242,test,6,6,1.361728,1.857844,-1.179443

185.9359,test,6,6,1.361183,1.85812,-1.179467

185.9465,test,6,6,1.360604,1.858443,-1.179421

185.9577,test,6,6,1.360099,1.858727,-1.179451

185.9687,test,6,6,1.359655,1.858981,-1.179485

185.9799,test,6,6,1.359245,1.858936,-1.179661

185.991,test,6,6,1.358847,1.859087,-1.179657

186.0023,test,6,6,1.358507,1.859163,-1.179619

186.0132,test,6,6,1.357861,1.859372,-1.179029

186.0243,test,6,6,1.357555,1.859377,-1.17899

186.0354,test,6,6,1.357317,1.859341,-1.178911

186.0464,test,6,6,1.357212,1.859219,-1.179062

186.0577,test,6,6,1.357054,1.859153,-1.179065

186.069,test,6,6,1.356906,1.858985,-1.178969

186.0798,test,6,6,1.3567,1.858892,-1.178998

186.0909,test,6,6,1.356607,1.859125,-1.17895

186.1021,test,6,6,1.356488,1.859195,-1.17895

186.1131,test,6,6,1.356663,1.85896,-1.179357

186.1242,test,6,6,1.356595,1.858836,-1.179292

186.1353,test,6,6,1.35656,1.858679,-1.179224

186.1464,test,6,6,1.355969,1.859076,-1.181531

186.1575,test,6,6,1.355724,1.859709,-1.18114

186.1687,test,6,6,1.355732,1.860059,-1.181115

186.18,test,6,6,1.35628,1.861258,-1.181828

186.1909,test,6,6,1.356279,1.861497,-1.181538

186.2021,test,6,6,1.356506,1.861818,-1.181417

186.2131,test,6,6,1.357358,1.862447,-1.182702

186.2242,test,6,6,1.357093,1.862661,-1.182105

186.2354,test,6,6,1.357229,1.862916,-1.181963

186.2464,test,6,6,1.358056,1.862703,-1.182964

186.2575,test,6,6,1.357964,1.86269,-1.182783

186.2687,test,6,6,1.357853,1.862723,-1.182548

186.2799,test,6,6,1.358665,1.862741,-1.184096

186.2908,test,6,6,1.358713,1.862732,-1.183959

186.3022,test,6,6,1.3589,1.862756,-1.183907

186.3131,test,6,6,1.359882,1.863489,-1.186675

186.3241,test,6,6,1.360005,1.863456,-1.186355

186.3353,test,6,6,1.360135,1.863525,-1.186464

186.3463,test,6,6,1.360788,1.863379,-1.185645

186.3575,test,6,6,1.361008,1.86319,-1.185466

186.3687,test,6,6,1.361266,1.86295,-1.185279

186.3803,test,6,6,1.361132,1.862794,-1.184467

186.3908,test,6,6,1.36126,1.862948,-1.184431

186.4019,test,6,6,1.361411,1.863066,-1.184516

186.413,test,6,6,1.361072,1.862718,-1.183649

186.4241,test,6,6,1.361266,1.862499,-1.18367

186.4353,test,6,6,1.359905,1.860549,-1.17902

186.4463,test,6,6,1.359883,1.860242,-1.178887

186.4575,test,6,6,1.359733,1.859936,-1.178791

186.4686,test,6,6,1.359038,1.859406,-1.177832

186.4796,test,6,6,1.358786,1.859198,-1.177474

186.4909,test,6,6,1.358338,1.8589,-1.177434

186.5024,test,6,6,1.358062,1.858471,-1.177005

186.513,test,6,6,1.35786,1.858108,-1.176848

186.5241,test,6,6,1.357575,1.857634,-1.176898

186.5352,test,6,6,1.357343,1.857105,-1.1769

186.5462,test,6,6,1.357282,1.856695,-1.176905

186.5574,test,6,6,1.357052,1.856413,-1.176909

186.5685,test,6,6,1.356856,1.856213,-1.176758

186.5797,test,6,6,1.356752,1.856142,-1.176747

186.5908,test,6,6,1.356564,1.85603,-1.176659

186.602,test,6,6,1.356501,1.855898,-1.176582

186.6129,test,6,6,1.356369,1.855759,-1.176578

186.624,test,6,6,1.356242,1.855741,-1.176428

186.6351,test,6,6,1.356236,1.855839,-1.176389

186.6463,test,6,6,1.356127,1.85581,-1.176213

186.6573,test,6,6,1.355933,1.855834,-1.176179

186.6684,test,6,6,1.355672,1.855966,-1.176181

186.6796,test,6,6,1.355513,1.855884,-1.176308

186.6908,test,6,6,1.355202,1.855855,-1.176282

186.7018,test,6,6,1.355014,1.855807,-1.176374

186.7129,test,6,6,1.354922,1.855754,-1.176585

186.724,test,6,6,1.354806,1.855787,-1.176727

186.7352,test,6,6,1.354809,1.855749,-1.177096

186.7461,test,6,6,1.354822,1.855362,-1.177418

186.7573,test,6,6,1.354723,1.855048,-1.177528

186.7684,test,6,6,1.354773,1.854873,-1.177635

186.7797,test,6,6,1.354859,1.854618,-1.177793

186.7907,test,6,6,1.354846,1.854475,-1.177697

186.8018,test,6,6,1.354808,1.854383,-1.177676

186.8128,test,6,6,1.354746,1.854259,-1.177759

186.8239,test,6,6,1.354569,1.85412,-1.177753

186.835,test,6,6,1.35444,1.854066,-1.177851

186.8461,test,6,6,1.354359,1.853927,-1.178

186.8572,test,6,6,1.354179,1.853787,-1.178063

186.8683,test,6,6,1.354045,1.853747,-1.178238

186.8794,test,6,6,1.354001,1.85358,-1.178594

186.8905,test,6,6,1.353822,1.853616,-1.178831

186.9017,test,6,6,1.353868,1.853786,-1.179169

186.9127,test,6,6,1.353907,1.853976,-1.179429

186.924,test,6,6,1.353828,1.854198,-1.17969

186.935,test,6,6,1.353872,1.854369,-1.179823

186.946,test,6,6,1.353921,1.854535,-1.179968

186.9573,test,6,6,1.353914,1.854771,-1.180076

186.9684,test,6,6,1.353961,1.854984,-1.18016

186.9796,test,6,6,1.353967,1.855156,-1.180359

186.9905,test,6,6,1.353793,1.855275,-1.180455

187.0017,test,6,6,1.353892,1.855398,-1.180457

187.0127,test,6,6,1.354064,1.855605,-1.180668

187.0238,test,6,6,1.35413,1.855901,-1.180749

187.035,test,6,6,1.354314,1.856168,-1.180943

187.0461,test,6,6,1.354483,1.85626,-1.181146

187.0571,test,6,6,1.354454,1.856439,-1.181182

187.0683,test,6,6,1.354542,1.856592,-1.181102

187.0793,test,6,6,1.354702,1.856709,-1.181242

187.0905,test,6,6,1.354558,1.856928,-1.181116

187.1017,test,6,6,1.35438,1.857525,-1.180907

187.1127,test,6,6,1.354778,1.857321,-1.181195

187.124,test,6,6,1.354866,1.85752,-1.181234

187.1349,test,6,6,1.354903,1.857875,-1.181094

187.146,test,6,6,1.355106,1.85812,-1.181297

187.1571,test,6,6,1.35519,1.858281,-1.181335

187.1682,test,6,6,1.355236,1.858636,-1.181154

187.1793,test,6,6,1.355425,1.858957,-1.18128

187.1904,test,6,6,1.355485,1.85929,-1.181189

187.2016,test,6,6,1.355496,1.859524,-1.181001

187.2127,test,6,6,1.355625,1.859696,-1.181156

187.2237,test,6,6,1.355641,1.859873,-1.181115

187.2349,test,6,6,1.355706,1.860139,-1.181348

187.2459,test,6,6,1.355824,1.860209,-1.181911

187.257,test,6,6,1.355843,1.860392,-1.181928

187.2682,test,6,6,1.355774,1.860564,-1.181888

187.2792,test,6,6,1.3559,1.86063,-1.18231

187.2904,test,6,6,1.355879,1.860662,-1.182324

187.3015,test,6,6,1.355859,1.860711,-1.182415

187.3126,test,6,6,1.355982,1.860646,-1.182836

187.3237,test,6,6,1.355949,1.860634,-1.182893

187.3348,test,6,6,1.355905,1.860537,-1.182809

187.3459,test,6,6,1.355928,1.860545,-1.182866

187.3569,test,6,6,1.356017,1.860413,-1.182916

187.3681,test,6,6,1.355983,1.860297,-1.182921

187.3796,test,6,6,1.356358,1.859991,-1.183721

187.3903,test,6,6,1.35651,1.859791,-1.183863

187.4015,test,6,6,1.356574,1.859527,-1.184071

187.4125,test,6,6,1.356713,1.859255,-1.184458

187.4237,test,6,6,1.356793,1.858977,-1.184679

187.4348,test,6,6,1.356705,1.858629,-1.184698

187.4458,test,6,6,1.356834,1.858368,-1.185147

187.4572,test,6,6,1.356881,1.858195,-1.185416

187.4683,test,6,6,1.356852,1.857975,-1.185437

187.4793,test,6,6,1.35707,1.857784,-1.18592

187.4904,test,6,6,1.357224,1.857669,-1.186045

187.5014,test,6,6,1.357241,1.857601,-1.185899

187.5126,test,6,6,1.357311,1.857434,-1.186241

187.5236,test,6,6,1.357409,1.857326,-1.186424

187.5347,test,6,6,1.357326,1.857235,-1.186421

187.5458,test,6,6,1.357227,1.857295,-1.186267
